2, -54000, 0, 4000, 8000, 4, 0, 3400, 0
3, -38000, 0, 15000, 8000, 0, 0, 3400, 0
4, -44000, 0, 4000, 8000, 4, 0, 3400, 0
5, -44000, 0, 15000, 8000, 0, 0, 3400, 0
6, -43000, 0, 4000, 8000, 4, 0, 3400, 0
7, -47000, 0, 15000, 8000, 0, 0, 3400, 0
8, -36000, 0, 4000, 8000, 4, 0, 3400, 0
9, -44000, 0, 15000, 8000, 0, 0, 3400, 0
10, -33000, 0, 4000, 8000, 4, 0, 3400, 0
11, -44000, 0, 15000, 8000, 0, 0, 3400, 0
12, -30000, 0, 4000, 8000, 4, 0, 3400, 0
13, -42000, 0, 15000, 8000, 0, 0, 3400, 0
14, -27000, 0, 4000, 8000, 4, 0, 3400, 0
15, -40000, 0, 15000, 8000, 0, 0, 3400, 0
16, -19000, 0, 4000, 8000, 4, 0, 3400, 0
17, 585000, 0, 15000, 8000, 0, 0, 3400, 0